역번호,역명,구분,시간대,평일 분포,평일 매개변수,평일 데이터수,주말 분포,주말 매개변수,주말 데이터수,승자,승리 횟수,승리 항목
225,방배,승차,20시-21시,"Weibull(shape=5.728, scale=766.418)","(np.float64(5.7279898206690945), np.float64(276.4277852480352), np.float64(766.4178061996338))",147,"Triangular(min=127.974, mode=471.000, max=1048.948)","(np.float64(0.3724598886687599), np.float64(127.97410141672367), np.float64(920.9740673116817))",144,평일,3,"['mean', 'median', 'mode']"
225,방배,승차,21시-22시,"Weibull(shape=8.667, scale=953.110)","(np.float64(8.666941211921083), np.float64(65.88410660391209), np.float64(953.1101974293574))",183,"Gamma(alpha=3.944, beta=127.789)","(np.float64(3.9443029681831527), np.float64(61.043379637069016), np.float64(127.7893586657952))",156,평일,3,"['mean', 'median', 'mode']"
225,방배,승차,22시-23시,"Triangular(min=423.871, mode=800.000, max=1110.546)","(np.float64(0.5477544677959905), np.float64(423.8708726104188), np.float64(686.6746864062427))",194,"Triangular(min=70.326, mode=268.000, max=1029.557)","(np.float64(0.2060756670359134), np.float64(70.32565967880754), np.float64(959.2318227433851))",156,평일,3,"['mean', 'median', 'mode']"
225,방배,승차,23시-24시,"Weibull(shape=7.369, scale=421.187)","(np.float64(7.368725361814404), np.float64(-105.79003005746196), np.float64(421.1865737392666))",157,"Triangular(min=36.328, mode=126.000, max=559.959)","(np.float64(0.17125059699928522), np.float64(36.327854700081474), np.float64(523.6311398056949))",143,평일,3,"['mean', 'median', 'mode']"
225,방배,승차,24시-01시,"Normal(mean=68.618, stdDev=24.466)","(np.float64(68.61783439490446), np.float64(24.466156276650132))",157,"Triangular(min=0.000, mode=1.000, max=255.263)","(np.float64(0.003917526890765705), 0, np.float64(255.26308466037057))",123,평일,3,"['mean', 'median', 'mode']"
225,방배,승차,01시-02시,"Normal(mean=38.710, stdDev=5.715)","(np.float64(38.71), np.float64(5.714534101744428))",200,"Gamma(alpha=82340.937, beta=0.039)","(np.float64(82340.93671407325), np.float64(-3195.6145607357757), np.float64(0.03931780329721485))",154,주말,2,"['mean', 'median']"
225,방배,승차,02시-03시,"Weibull(shape=3.043, scale=14.075)","(np.float64(3.043122420048997), np.float64(15.08268558454456), np.float64(14.075226002717978))",201,"Weibull(shape=2.691, scale=23.279)","(np.float64(2.69140623004359), np.float64(9.958132452590238), np.float64(23.27949380282342))",151,주말,2,"['mean', 'median']"
225,방배,승차,03시-04시,"Weibull(shape=3.590, scale=13.964)","(np.float64(3.5898216371098925), np.float64(10.508039555094449), np.float64(13.963776292786529))",197,"Normal(mean=24.103, stdDev=6.590)","(np.float64(24.10322580645161), np.float64(6.590486000531751))",155,주말,3,"['mean', 'median', 'mode']"
225,방배,승차,04시-05시,"Triangular(min=5.990, mode=11.000, max=16.836)","(np.float64(0.4619257996167545), np.float64(5.98973767929447), np.float64(10.846465656077939))",193,"Triangular(min=0.680, mode=10.000, max=19.287)","(np.float64(0.5008756254645925), np.float64(0.6799615456769237), np.float64(18.607490505661737))",156,평일,3,"['mean', 'median', 'mode']"
226,사당,승차,05시-06시,"Weibull(shape=3.568, scale=85.290)","(np.float64(3.568024399750968), np.float64(402.1915289566092), np.float64(85.28997318493074))",191,"Triangular(min=63.065, mode=501.000, max=533.018)","(np.float64(0.9318698080205072), np.float64(63.06486561893635), np.float64(469.9531316740547))",156,평일,3,"['mean', 'median', 'mode']"
226,사당,승차,06시-07시,"Triangular(min=0.000, mode=1173.000, max=1444.662)","(np.float64(0.8119544077001599), 0, np.float64(1444.6623959111312))",208,"Triangular(min=0.000, mode=1.000, max=1455.879)","(np.float64(0.0006868703162412989), 0, np.float64(1455.8788992619375))",156,평일,3,"['mean', 'median', 'mode']"
226,사당,승차,07시-08시,"Triangular(min=0.000, mode=3535.000, max=4601.047)","(np.float64(0.7683034092450087), 0, np.float64(4601.046874873981))",208,"Gamma(alpha=4.320, beta=106.703)","(np.float64(4.319924758771865), np.float64(51.838288450448914), np.float64(106.70321466728217))",118,평일,3,"['mean', 'median', 'mode']"
226,사당,승차,08시-09시,"Triangular(min=0.000, mode=4549.000, max=5624.819)","(np.float64(0.8087370691472271), 0, np.float64(5624.8194543706))",208,"Weibull(shape=2.395, scale=886.881)","(np.float64(2.3947753937566656), np.float64(109.60069845838464), np.float64(886.881336134209))",118,평일,3,"['mean', 'median', 'mode']"
226,사당,승차,09시-10시,"Lognormal(normalMean=7.894, normalStdDev=0.057)","(np.float64(0.05710638862087374), 538.7699218021675, np.float64(2680.5987632043525))",182,"Triangular(min=0.000, mode=3001.000, max=3617.248)","(np.float64(0.8296362904307769), 0, np.float64(3617.2477441146757))",156,평일,3,"['mean', 'median', 'mode']"
226,사당,승차,10시-11시,"Weibull(shape=4.340, scale=501.043)","(np.float64(4.3395820856002985), np.float64(1329.2971235361902), np.float64(501.04251439588216))",146,"Triangular(min=668.658, mode=1852.000, max=1994.531)","(np.float64(0.8925000378764971), np.float64(668.6582350163239), np.float64(1325.87306976264))",134,평일,3,"['mean', 'median', 'mode']"
226,사당,승차,11시-12시,"Weibull(shape=4.351, scale=341.964)","(np.float64(4.350734834389396), np.float64(1176.8113849891438), np.float64(341.9641298819798))",152,"Gamma(alpha=27.748, beta=55.460)","(np.float64(27.74822568757372), np.float64(57.05961217378169), np.float64(55.45957058549892))",140,주말,2,"['mean', 'median']"
226,사당,승차,12시-13시,"Weibull(shape=2.954, scale=202.721)","(np.float64(2.954258927261101), np.float64(1479.706317034071), np.float64(202.72140341788145))",179,"Lognormal(normalMean=7.793, normalStdDev=0.101)","(np.float64(0.10064546215396933), -712.602872979365, np.float64(2423.1524392197316))",131,주말,2,"['mean', 'median']"
226,사당,승차,13시-14시,"Weibull(shape=10.532, scale=1452.288)","(np.float64(10.531621332653117), np.float64(265.7525336069575), np.float64(1452.2880834295588))",199,"Lognormal(normalMean=8.046, normalStdDev=0.095)","(np.float64(0.0948882330278122), -1322.3141782874657, np.float64(3120.288435531125))",132,주말,3,"['mean', 'median', 'mode']"
226,사당,승차,14시-15시,"Triangular(min=1350.266, mode=1800.000, max=2212.948)","(np.float64(0.5213206669110699), np.float64(1350.2662859678949), np.float64(862.6815366768188))",193,"Lognormal(normalMean=8.673, normalStdDev=0.051)","(np.float64(0.0513928355255895), -3878.8342650444847, np.float64(5845.244439938683))",126,주말,2,"['mean', 'median']"
226,사당,승차,15시-16시,"Triangular(min=1324.173, mode=1949.000, max=2377.774)","(np.float64(0.5930394144510123), np.float64(1324.1732440912215), np.float64(1053.6007231249482))",201,"Gamma(alpha=24.890, beta=80.123)","(np.float64(24.890438406447213), np.float64(125.55380467071971), np.float64(80.12259299177428))",144,주말,2,"['mean', 'median']"
226,사당,승차,16시-17시,"Weibull(shape=7.268, scale=1325.046)","(np.float64(7.267531240237695), np.float64(799.8453941214326), np.float64(1325.0455643065277))",191,"Lognormal(normalMean=12.569, normalStdDev=0.001)","(np.float64(0.0014335345873654898), -285289.33523690875, np.float64(287562.42902512493))",149,주말,2,"['mean', 'median']"
226,사당,승차,17시-18시,"Triangular(min=1097.364, mode=3032.000, max=3300.009)","(np.float64(0.8783239579813595), np.float64(1097.364053604745), np.float64(2202.6450819379143))",208,"Triangular(min=864.586, mode=3153.000, max=3666.566)","(np.float64(0.8167132846564658), np.float64(864.5864508371965), np.float64(2801.979093710017))",154,평일,3,"['mean', 'median', 'mode']"
226,사당,승차,18시-19시,"Triangular(min=980.731, mode=4138.000, max=4194.267)","(np.float64(0.982490700980665), np.float64(980.7312473321327), np.float64(3213.5355067648625))",208,"Weibull(shape=2.163, scale=977.315)","(np.float64(2.162969631472632), np.float64(1270.4540434963342), np.float64(977.3149237681998))",119,평일,3,"['mean', 'median', 'mode']"
226,사당,승차,19시-20시,"Lognormal(normalMean=6.708, normalStdDev=0.196)","(np.float64(0.19628464585319894), 1593.4380849114646, np.float64(819.0461162834422))",173,"Triangular(min=1201.232, mode=2499.000, max=3319.610)","(np.float64(0.6126233200803106), np.float64(1201.2320608828982), np.float64(2118.378286634609))",150,주말,2,"['median', 'mode']"
