역번호,역명,구분,시간대,평일 분포,평일 매개변수,평일 데이터수,주말 분포,주말 매개변수,주말 데이터수,승자,승리 횟수,승리 항목
217,잠실새내,하차,19시-20시,"Weibull(shape=4.260, scale=517.418)","(np.float64(4.260499637038458), np.float64(1903.7857593677927), np.float64(517.4178125393265))",186,"Triangular(min=0.000, mode=2572.000, max=3229.869)","(np.float64(0.7963171475042584), 0, np.float64(3229.868913475065))",156,평일,3,"['mean', 'median', 'mode']"
217,잠실새내,하차,20시-21시,"Weibull(shape=5.182, scale=420.439)","(np.float64(5.181505328946102), np.float64(973.1813223869949), np.float64(420.4392726778716))",148,"Triangular(min=395.616, mode=1212.000, max=1846.368)","(np.float64(0.5627315179032228), np.float64(395.61597123278034), np.float64(1450.7522731367367))",143,평일,3,"['mean', 'median', 'mode']"
217,잠실새내,하차,21시-22시,"Gamma(alpha=469.407, beta=4.338)","(np.float64(469.4069502635068), np.float64(-817.8834805511117), np.float64(4.337833270694064))",149,"Triangular(min=481.552, mode=1116.000, max=1475.546)","(np.float64(0.6382810847495106), np.float64(481.5523566801006), np.float64(993.9941171359415))",142,평일,2,"['mean', 'median']"
217,잠실새내,하차,22시-23시,"Triangular(min=901.312, mode=1199.000, max=1529.484)","(np.float64(0.473895012635834), np.float64(901.3124344118194), np.float64(628.171974059673))",192,"Normal(mean=954.942, stdDev=296.204)","(np.float64(954.9423076923077), np.float64(296.2043914991682))",156,평일,3,"['mean', 'median', 'mode']"
217,잠실새내,하차,23시-24시,"Lognormal(normalMean=6.807, normalStdDev=0.112)","(np.float64(0.11182257921264879), -331.2038449756955, np.float64(904.582750322796))",160,"Gamma(alpha=48.268, beta=31.009)","(np.float64(48.26810612195969), np.float64(-867.88281473099), np.float64(31.008966772421473))",146,주말,2,"['mean', 'median']"
217,잠실새내,하차,24시-01시,"Lognormal(normalMean=5.011, normalStdDev=0.298)","(np.float64(0.2975722088315801), 78.02718838154598, np.float64(150.043076678057))",150,"Triangular(min=0.000, mode=1.000, max=989.933)","(np.float64(0.0010101688970777108), 0, np.float64(989.9334104710342))",140,평일,3,"['mean', 'median', 'mode']"
217,잠실새내,하차,01시-02시,"Normal(mean=16.869, stdDev=2.668)","(np.float64(16.86934673366834), np.float64(2.6680719847778973))",199,"Triangular(min=4.548, mode=21.000, max=28.778)","(np.float64(0.678994048569602), np.float64(4.5482001644199), np.float64(24.22966718523325))",155,주말,3,"['mean', 'median', 'mode']"
217,잠실새내,하차,02시-03시,"Gamma(alpha=2167.194, beta=0.080)","(np.float64(2167.1943425470035), np.float64(-152.01741410359102), np.float64(0.08010153510733437))",196,"Weibull(shape=2.872, scale=20.999)","(np.float64(2.8721314964443456), np.float64(4.200327098028966), np.float64(20.99874949980324))",155,주말,2,"['mean', 'median']"
217,잠실새내,하차,03시-04시,"Weibull(shape=3.129, scale=10.304)","(np.float64(3.1291271881146407), np.float64(5.457466877812742), np.float64(10.304054999979774))",201,"Weibull(shape=2.880, scale=15.112)","(np.float64(2.880114923297961), np.float64(2.1780247167438005), np.float64(15.111930963978448))",155,주말,3,"['mean', 'median', 'mode']"
217,잠실새내,하차,04시-05시,"Weibull(shape=3.365, scale=7.317)","(np.float64(3.3645246428394238), np.float64(2.0470708751510216), np.float64(7.31697108241532))",204,"Weibull(shape=3.417, scale=11.552)","(np.float64(3.4168700064269153), np.float64(-0.5130058237564283), np.float64(11.551664416404643))",155,주말,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,05시-06시,"Triangular(min=17.564, mode=28.000, max=46.431)","(np.float64(0.3615242769493552), np.float64(17.563724588322685), np.float64(28.86742627730211))",202,"Weibull(shape=2.676, scale=16.154)","(np.float64(2.676488291230042), np.float64(15.989501307217878), np.float64(16.1537946401501))",148,평일,2,"['mean', 'mode']"
218,종합운동장,하차,06시-07시,"Triangular(min=0.000, mode=327.000, max=521.276)","(np.float64(0.6273069495215271), 0, np.float64(521.2759084908998))",208,"Triangular(min=0.000, mode=257.000, max=684.889)","(np.float64(0.37524348226000864), 0, np.float64(684.8886445780753))",153,주말,2,"['mean', 'mode']"
218,종합운동장,하차,07시-08시,"Triangular(min=0.000, mode=21.000, max=1355.765)","(np.float64(0.01548941519885657), 0, np.float64(1355.7645482693356))",206,"Triangular(min=18.000, mode=18.000, max=1118.877)","(np.float64(3.055498603547506e-12), np.float64(17.99999999639069), np.float64(1100.877241919146))",153,평일,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,08시-09시,"Triangular(min=0.000, mode=1187.000, max=1860.761)","(np.float64(0.6379112050879687), 0, np.float64(1860.7605424673918))",208,"Lognormal(normalMean=5.989, normalStdDev=0.511)","(np.float64(0.5106423200743343), -0.2198593932249502, np.float64(399.0811065306903))",138,평일,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,09시-10시,"Weibull(shape=1.736, scale=196.496)","(np.float64(1.7358820597057276), np.float64(379.09381050005675), np.float64(196.49572868440174))",193,"Lognormal(normalMean=6.572, normalStdDev=0.124)","(np.float64(0.12366091902028674), -253.91211440520678, np.float64(714.9728140510755))",126,평일,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,10시-11시,"Triangular(min=170.690, mode=351.000, max=796.465)","(np.float64(0.28813882400205637), np.float64(170.69000939734082), np.float64(625.7747154447534))",170,"Lognormal(normalMean=6.471, normalStdDev=0.235)","(np.float64(0.23457515625541717), -203.36878999359251, np.float64(646.406749650723))",137,주말,2,"['mean', 'median']"
218,종합운동장,하차,11시-12시,"Triangular(min=136.655, mode=256.000, max=519.856)","(np.float64(0.311441467884895), np.float64(136.6553274500202), np.float64(383.20096966904936))",193,"Lognormal(normalMean=5.814, normalStdDev=0.428)","(np.float64(0.42813865430192866), 42.1200288270624, np.float64(335.0588017270462))",138,주말,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,12시-13시,"Gamma(alpha=38.706, beta=6.814)","(np.float64(38.70562438993424), np.float64(76.27912268747717), np.float64(6.813502719933298))",185,"Lognormal(normalMean=6.058, normalStdDev=0.362)","(np.float64(0.3621449960594809), 13.235606237762633, np.float64(427.3093819271399))",132,주말,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,13시-14시,"Triangular(min=206.765, mode=309.000, max=446.645)","(np.float64(0.4261936531411572), np.float64(206.76453546091992), np.float64(239.88030739970054))",190,"Lognormal(normalMean=5.974, normalStdDev=0.632)","(np.float64(0.6322040821595644), 112.1703625318671, np.float64(393.058402210439))",134,주말,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,14시-15시,"Triangular(min=255.174, mode=352.000, max=489.554)","(np.float64(0.4131144345349545), np.float64(255.17430159904364), np.float64(234.37984808565204))",187,"Triangular(min=119.516, mode=369.000, max=2052.374)","(np.float64(0.12907535744730514), np.float64(119.51563443925437), np.float64(1932.8582193762072))",139,주말,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,15시-16시,"Lognormal(normalMean=5.684, normalStdDev=0.280)","(np.float64(0.2798936764947765), 103.09207033179008, np.float64(294.01025281647424))",194,"Weibull(shape=0.992, scale=321.980)","(np.float64(0.9921689290750579), np.float64(296.99999999999994), np.float64(321.9796265043659))",127,주말,2,"['mean', 'median']"
218,종합운동장,하차,16시-17시,"Lognormal(normalMean=6.252, normalStdDev=0.147)","(np.float64(0.14732511133714313), -87.45562455009701, np.float64(518.8960564968744))",165,"Lognormal(normalMean=6.232, normalStdDev=0.578)","(np.float64(0.5781980162770294), 92.38516973089452, np.float64(508.5843197566984))",130,주말,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,17시-18시,"Triangular(min=186.851, mode=550.000, max=1599.337)","(np.float64(0.2570990386624739), np.float64(186.8511688673404), np.float64(1412.4861493800477))",166,"Lognormal(normalMean=6.508, normalStdDev=0.611)","(np.float64(0.610815193922636), 59.586289669165225, np.float64(670.5750565322011))",133,주말,2,"['mean', 'median']"
218,종합운동장,하차,18시-19시,"Lognormal(normalMean=7.549, normalStdDev=0.258)","(np.float64(0.2583794149061368), -840.9206492282026, np.float64(1898.6344828158321))",172,"Triangular(min=94.343, mode=279.000, max=3697.231)","(np.float64(0.051252511919806176), np.float64(94.34292114938015), np.float64(3602.888364568392))",131,평일,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,19시-20시,"Weibull(shape=1.360, scale=219.068)","(np.float64(1.3601619651248282), np.float64(575.8000525506814), np.float64(219.06778249253108))",165,"Triangular(min=102.146, mode=235.268, max=2190.580)","(np.float64(0.06374252836924005), np.float64(102.14639825443354), np.float64(2088.4340825922604))",135,평일,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,20시-21시,"Gamma(alpha=73.232, beta=4.864)","(np.float64(73.23249631962075), np.float64(71.60208633911087), np.float64(4.864080102076683))",148,"Lognormal(normalMean=6.159, normalStdDev=0.221)","(np.float64(0.22078528460913216), -139.9804423022771, np.float64(472.95176357951715))",134,평일,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,21시-22시,"Lognormal(normalMean=5.922, normalStdDev=0.162)","(np.float64(0.1620865346371961), 59.78223399031071, np.float64(373.3180153112088))",155,"Gamma(alpha=11.851, beta=28.223)","(np.float64(11.850656671563417), np.float64(-4.133454638262536), np.float64(28.223080078499514))",140,평일,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,22시-23시,"Triangular(min=301.996, mode=420.000, max=515.375)","(np.float64(0.5530234001752921), np.float64(301.9964923240009), np.float64(213.3788690100327))",183,"Triangular(min=70.013, mode=276.000, max=580.694)","(np.float64(0.40335802037470947), np.float64(70.01258728120774), np.float64(510.6813359678125))",151,평일,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,23시-24시,"Weibull(shape=3.739, scale=126.880)","(np.float64(3.738720235110896), np.float64(93.64457819426866), np.float64(126.87994472041066))",158,"Weibull(shape=2.457, scale=200.621)","(np.float64(2.456947870315248), np.float64(43.58897645298769), np.float64(200.62093955560078))",146,주말,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,24시-01시,"Triangular(min=0.000, mode=78.000, max=219.755)","(np.float64(0.3549401192919816), 0, np.float64(219.75537779591338))",159,"Triangular(min=0.000, mode=1.000, max=332.079)","(np.float64(0.00301133469463191), 0, np.float64(332.0786632474563))",139,평일,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,01시-02시,"Triangular(min=8.775, mode=16.000, max=22.742)","(np.float64(0.5172804621193594), np.float64(8.775207947772142), np.float64(13.966875971697634))",195,"Weibull(shape=2.207, scale=12.480)","(np.float64(2.2074539759945564), np.float64(6.297760507199605), np.float64(12.479552011557804))",154,주말,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,02시-03시,"Triangular(min=10.430, mode=20.000, max=26.797)","(np.float64(0.5847256354766437), np.float64(10.429566623083673), np.float64(16.367391147786165))",201,"Lognormal(normalMean=5.033, normalStdDev=0.039)","(np.float64(0.03883672046239911), -133.29506173971748, np.float64(153.3858273940309))",155,주말,2,"['mean', 'median']"
218,종합운동장,하차,03시-04시,"Triangular(min=8.829, mode=16.000, max=24.805)","(np.float64(0.44886835032944417), np.float64(8.828567481144583), np.float64(15.976694539692799))",201,"Weibull(shape=2.823, scale=15.126)","(np.float64(2.823425043965579), np.float64(3.4069511089940567), np.float64(15.126267731845081))",155,주말,3,"['mean', 'median', 'mode']"
218,종합운동장,하차,04시-05시,"Triangular(min=3.405, mode=9.000, max=13.317)","(np.float64(0.5645109378834126), np.float64(3.4045528829552785), np.float64(9.912026005014088))",205,"Weibull(shape=2.823, scale=9.699)","(np.float64(2.8233653983581055), np.float64(0.5385198306831873), np.float64(9.69931741889631))",156,주말,2,"['mean', 'median']"
219,삼성(무역센터),하차,05시-06시,"Lognormal(normalMean=5.805, normalStdDev=0.027)","(np.float64(0.02702409044234901), -103.74057720988444, np.float64(331.95445469759005))",188,"Triangular(min=0.000, mode=232.000, max=247.050)","(np.float64(0.9390807870836553), 0, np.float64(247.0500975081745))",156,평일,3,"['mean', 'median', 'mode']"
219,삼성(무역센터),하차,06시-07시,"Triangular(min=0.000, mode=1878.000, max=1940.995)","(np.float64(0.9675448983769548), 0, np.float64(1940.9951963064661))",208,"Triangular(min=0.000, mode=1742.000, max=1851.788)","(np.float64(0.9407122972769302), 0, np.float64(1851.7882724079188))",156,평일,2,"['mean', 'median']"
219,삼성(무역센터),하차,07시-08시,"Triangular(min=0.000, mode=6924.000, max=6924.000)","(np.float64(0.999999993982045), 0, np.float64(6924.000042730695))",208,"Triangular(min=0.000, mode=1066.000, max=1263.457)","(np.float64(0.8437165622918334), 0, np.float64(1263.4574780704597))",118,평일,3,"['mean', 'median', 'mode']"
219,삼성(무역센터),하차,08시-09시,"Triangular(min=0.000, mode=16692.000, max=17517.583)","(np.float64(0.9528712068508296), 0, np.float64(17517.58252316924))",208,"Weibull(shape=31.108, scale=12050.961)","(np.float64(31.108061763650596), np.float64(-10410.589908760729), np.float64(12050.960990879328))",116,평일,3,"['mean', 'median', 'mode']"
219,삼성(무역센터),하차,09시-10시,"Triangular(min=2525.756, mode=11922.000, max=13927.972)","(np.float64(0.8240717277001108), np.float64(2525.75557180881), np.float64(11402.216715301414))",197,"Triangular(min=0.000, mode=10246.000, max=11400.845)","(np.float64(0.8987053278176065), 0, np.float64(11400.84484074605))",153,평일,3,"['mean', 'median', 'mode']"
219,삼성(무역센터),하차,10시-11시,"Lognormal(normalMean=9.152, normalStdDev=0.063)","(np.float64(0.06300866836911977), -5104.9314795473, np.float64(9436.280475861264))",147,"Weibull(shape=2.563, scale=3198.940)","(np.float64(2.563311333889966), np.float64(213.41281001058337), np.float64(3198.940465347516))",144,평일,3,"['mean', 'median', 'mode']"
219,삼성(무역센터),하차,11시-12시,"Gamma(alpha=2251.438, beta=9.118)","(np.float64(2251.437614592006), np.float64(-17844.48623816794), np.float64(9.117950873640233))",157,"Lognormal(normalMean=10.582, normalStdDev=0.013)","(np.float64(0.013320065791648376), -36313.91163120743, np.float64(39418.98597672038))",133,주말,2,"['mean', 'median']"
219,삼성(무역센터),하차,12시-13시,"Lognormal(normalMean=6.965, normalStdDev=0.511)","(np.float64(0.5106615420791091), 1373.8718397031046, np.float64(1058.456888483446))",184,"Triangular(min=1943.381, mode=2588.000, max=4683.981)","(np.float64(0.23521099609794566), np.float64(1943.3807355868626), np.float64(2740.600036164871))",141,주말,3,"['mean', 'median', 'mode']"
219,삼성(무역센터),하차,13시-14시,"Triangular(min=1766.227, mode=2536.000, max=3482.267)","(np.float64(0.4485749900777255), np.float64(1766.2273549769502), np.float64(1716.0400424881689))",198,"Triangular(min=1949.642, mode=3069.000, max=4552.127)","(np.float64(0.4301112847070502), np.float64(1949.6420469169816), np.float64(2602.484523362137))",143,주말,3,"['mean', 'median', 'mode']"
219,삼성(무역센터),하차,14시-15시,"Triangular(min=1472.426, mode=2158.000, max=2989.044)","(np.float64(0.4520414496691957), np.float64(1472.4257039752438), np.float64(1516.618213945726))",200,"Gamma(alpha=8.538, beta=186.754)","(np.float64(8.53788348368295), np.float64(1292.2688748133787), np.float64(186.75407833738166))",146,주말,3,"['mean', 'median', 'mode']"
219,삼성(무역센터),하차,15시-16시,"Triangular(min=1356.225, mode=1783.000, max=2890.677)","(np.float64(0.27812886983500984), np.float64(1356.2245249180883), np.float64(1534.4522680627683))",192,"Weibull(shape=2.679, scale=1641.867)","(np.float64(2.6789505097720787), np.float64(1108.539733614829), np.float64(1641.8667605020178))",147,주말,3,"['mean', 'median', 'mode']"
